step,context,action,reward1,reward2,alpha
0,[-30271.771  37903.69 ],[1.9206868],2.104988955230469,105.62098321790829,
1,[-24530.547  34725.01 ],[2.0905097],2.2322612729527314,116.11731308465248,
2,[-40533.13   12767.456],[2.2178373],2.308458954306415,121.25437379845411,
3,[38371.492 50341.492],[2.4446669],3.1123452303872754,207.67493449484903,
4,[-49987.59  41755.49],[2.5425813],2.1240320095303113,93.47185573781893,
5,[-10522.272  34451.016],[1.1707059],1.5819943792832791,59.316887216955976,
6,[-26021.168  31171.791],[0.9039979],1.6450992361707202,61.31802327038163,
7,[-11834.127  38320.996],[1.7262342],2.00689557823981,97.42256706778716,
8,[-23137.783  48876.324],[1.9068556],2.0825696535348914,103.54955215019133,
9,[-37098.27    7859.476],[2.4374294],2.3854778484506056,122.2683853531725,
10,[-34909.305 -18374.436],[2.1635509],2.8622884877445363,188.4752076537856,
11,[-31252.654  25216.176],[1.8596928],2.110975097309509,106.86188677457714,
12,[-26487.242  16309.023],[2.1845613],2.386265317467992,130.4644030171963,
13,[ 6319.701 50198.086],[1.8478317],2.17109637216843,113.1569620586962,
14,[-49902.395  32842.047],[2.0552938],2.118768619105896,105.19523295095718,
15,[-22197.979  27862.205],[1.655723],1.9147344405846847,88.91861763863241,
16,[-25764.678  26310.33 ],[0.84271955],1.7531622224643406,68.65071148996473,
17,[-31087.732  17270.67 ],[0.53478944],1.7068098547794586,58.82723839051305,
18,[-19710.094  35711.996],[0.76023775],1.700926405590983,63.220280080502555,
19,[-18372.35   13500.113],[0.7323381],2.160872799510784,101.20924337307835,
20,[-25607.398   -3835.4805],[1.2875165],1.972285891534887,93.31829636427254,
21,[-32254.727  31346.928],[1.9178762],2.121390204900853,107.31657832212575,
22,[-42427.016  23285.176],[2.3762064],2.2471905496291518,110.51298974211058,
23,[11624.92  33882.434],[2.3898513],2.731904386089804,162.68767004729233,
24,[-48953.887  34637.676],[3.1415927],1.7784676303184843,31.635988807404456,
25,[-3038.2915 13658.719 ],[2.2947464],2.8986851740546906,187.85476381044262,
26,[-34278.547  21155.469],[3.1386168],1.7830837744835164,34.271841922619956,
27,[-31242.02   32201.096],[3.1415927],1.7783698759245932,31.636035902667096,
28,[-46222.832  21957.477],[3.1415927],1.7783739935487906,31.63610641368618,
29,[ 8114.3906 32715.871 ],[3.1415927],1.7783713086255528,31.636153138735743,
30,[-27942.846  21476.904],[3.1415927],1.7783090735225353,31.63625388981732,
31,[-23774.973   8269.638],[2.8650668],2.273542844595337,90.23918723722531,
32,[-24044.55   40597.547],[2.8890526],2.049036156893953,71.95715976131615,
33,[-28997.602   7589.408],[2.3898356],2.4795924230257995,134.02480167899824,
34,[-35083.543  -5472.512],[2.1782858],2.549835187231293,149.13168667838636,
35,[-47771.336  -8484.178],[1.4060594],1.1256221940438227,30.63613137889974,
36,[-42654.66  34112.8 ],[1.7545553],1.9606741719665548,92.8456848173057,
37,[-38588.676  19406.244],[1.1102381],1.413818169035849,47.004968642791596,
38,[-38735.062  26091.791],[1.99918],2.162788116535825,110.4845498445227,
39,[-20933.81    -2565.5774],[1.8704085],2.534989481990561,153.9584437283145,
40,[-22424.906  13335.541],[1.3350748],1.310105227466256,41.33300961471074,
41,[-45733.523  18985.182],[1.8479176],2.0680114265609153,102.65365902433057,
42,[-6044.1333 39884.85  ],[2.1901853],2.3591745368053507,127.37692220611412,
43,[-32083.863  43218.33 ],[2.5652447],2.174841447342639,97.15290940034721,
44,[-13612.25  48802.88],[2.1080227],2.22154319764448,114.67932217564241,
45,[-4433.025 26889.68 ],[1.6393071],1.9494687424266526,92.21122930454115,
46,[-14613.815  24577.824],[1.6536665],1.9442520269291168,91.68843909084009,
47,[-17832.102  32013.553],[1.1384434],1.5356319700127246,55.66557120287863,
48,[-24747.133  30935.693],[1.9439877],2.176113670113948,112.61470081730107,
49,[-12093.27   30430.365],[1.8663948],2.198360323925086,115.83185135207577,
50,[-40203.504  39439.207],[1.7810571],1.9755489640009856,94.11617285303569,
51,[ 2928.0342 16236.014 ],[1.5377011],1.4903378641118032,53.91815004575368,
52,[-18020.24   31996.389],[1.8837249],2.164226233549702,112.07317221249315,
53,[-49936.066  45303.504],[2.0110488],2.0669519915146015,100.74427829699687,
54,[-48414.08  48885.31],[2.110143],2.094260551371655,101.86076563566111,
55,[-33439.81    5704.035],[1.5655025],1.7658522298926074,75.70903454159699,
56,[-27912.957  34430.44 ],[1.7651805],2.0060564108834043,97.16835156731835,
57,[-42808.664  13805.46 ],[1.024753],1.563885697094349,56.739532248324174,
58,[-36826.883  48232.926],[1.2414517],1.277595970442966,38.99718201583511,
59,[-45761.473  33903.86 ],[0.6339011],1.219595244871371,31.221413528897145,
60,[-8744.642  9207.071],[0.9385096],2.5774729577641544,151.64328709784368,
61,[-47499.19  -30517.057],[1.7607411],2.382999358987588,137.1609959088515,
62,[-17497.203  11128.161],[2.048203],2.500036759823744,146.60919634166223,
63,[-39995.984  46960.11 ],[1.8794229],2.0239284023510082,98.06929503924212,
64,[-18102.291  22524.682],[2.3199902],2.432788579210536,131.49175151978818,
65,[-7704.55 37069.19],[2.5379164],2.364988926918125,116.09590541176098,
66,[-32050.951  17611.605],[1.6627418],1.9256387456877795,89.92558890017726,
67,[-6258.5586 38804.375 ],[1.213868],1.481020962892144,52.25005116338153,
68,[-31589.637  49107.543],[1.2314622],1.1994716565445729,34.33764305306725,
69,[17066.777 35169.547],[1.2465514],2.2133251259216307,117.11810474119545,
70,[-21199.963  11666.645],[1.3968104],0.8710987217372761,18.343398553180137,
71,[-23109.486  48968.66 ],[0.21928129],1.4139365725238897,33.29610991998964,
72,[-38315.54   23400.754],[0.7844348],1.5977881221401022,56.16472158222088,
73,[-49247.12   23542.537],[0.23146941],1.391325706970405,32.590876436128376,
74,[-16106.944  12461.006],[0.817655],2.249771322550667,112.31970951287083,
75,[-44441.914  26070.393],[0.7580683],1.4512459171243612,45.99217202963798,
76,[-33945.39  23373.64],[0.81401294],1.6687540023445018,61.75187942220332,
77,[-43746.027  13798.323],[1.0400167],1.5290451192766699,54.38414496665263,
78,[-5845.854 13593.735],[0.19905332],1.7927864637099158,52.54409307811635,
79,[-9666.332 48459.297],[0.01597802],1.752935463158411,36.26905965868581,
80,[-35991.004  18891.588],[0.],1.7782409062369502,31.62278547415762,
81,[-18350.926  33576.777],[0.],1.7782507213196839,31.62277043904358,
82,[-15241.836  16711.115],[0.],1.778306861674695,31.62268751017549,
83,[-49787.492  50525.508],[0.],1.7782481808138102,31.622760834982174,
84,[-50482.61    8092.446],[0.41139364],1.2885033352985475,31.59660214784739,
85,[ -268.78403 19769.453  ],[0.6533147],2.500583885346404,132.14861605456443,
86,[-28826.588  24550.463],[0.00847036],1.7635437021149962,35.19488457177046,
87,[-37508.523  24126.97 ],[0.5107215],1.4233758371477052,40.48748730059938,
88,[-42480.625  50302.867],[0.],1.7782353177756935,31.62274856613427,
89,[-48718.52   15804.191],[0.],1.77829508042445,31.622834453833562,
90,[-17593.945  22484.771],[0.],1.7784158415588562,31.622706886241257,
91,[-16005.429  12980.01 ],[0.],1.778231627616738,31.622729168811574,
